SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	IgnoreSilence	LongRange	BelongDynamicGroupID	IsTherapy	CanKeepHoard	CanCastWithHoard	CanAddMaxRadius	KillRushCanCastMode	MinSelectTargetCount	MaxSelectTargetCount	SkillEventMask3	UseDamageScalingCompression	IgnoreImmunityCast
输出暗器附魔中性内功子技能（废弃）	65210	测试技能	直接伤害技能	5	NeutralMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附魔中性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出暗器附魔阴性内功子技能（废弃）	65211	测试技能	直接伤害技能	5	LunarMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附魔阴性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出暗器附魔阳性内功子技能（废弃）	65212	测试技能	直接伤害技能	5	SolarMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附魔阳性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出暗器附魔毒性内功子技能（废弃）	65213	测试技能	直接伤害技能	5	Poison	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附魔毒性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出项链会效提升	65214	万花技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Any	1	0	0	1	0	0	0	0	0	0	Any	1	0	0		1	AniAndSfx	装备/输出项链会效提升.lua		Beneficial				4294967295	4294967295		8		0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0			1												
输出腰坠无双提升	65215	万花技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Any	1	0	0	1	0	0	0	0	0	0	Any	1	0	0		1	AniAndSfx	装备/输出腰坠无双提升.lua		Beneficial				4294967295	4294967295		8		0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0			1												
输出戒指1减疗加伤害（废弃）	65216	测试技能	直接伤害技能	10	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHoldHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	装备/安史之乱版本精简装备特效_戒指1效果.lua		Harmful	0	0	0	3963617278	4232052734	0	0		0	0	0	0	0	0		NotInSprint	Any				0	63		63			0															
输出戒指2减疗加伤害（废弃）	65217	测试技能	直接伤害技能	10	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHoldHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	装备/安史之乱版本精简装备特效_戒指2效果.lua		Harmful	0	0	0	3963617278	4232052734	0	0		0	0	0	0	0	0		NotInSprint	Any				0	63		63			0															
输出下装附魔额外伤害通用母技能	65218	测试技能	直接伤害技能	5	None	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔额外伤害通用母技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔外功子技能	65219	测试技能	直接伤害技能	5	Physics	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔外功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔中性内功子技能（废弃）	65220	测试技能	直接伤害技能	5	NeutralMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔中性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔阴性内功子技能（废弃）	65221	测试技能	直接伤害技能	5	LunarMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔阴性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔阳性内功子技能（废弃）	65222	测试技能	直接伤害技能	5	SolarMagic	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔阳性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔毒性内功子技能（废弃）	65223	测试技能	直接伤害技能	5	Poison	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔毒性内功子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出暗器附魔通用伤害	65224	测试技能	直接伤害技能	5	Adaptive	Damage	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附魔通用伤害.lua		Harmful	0	0	0	2684289022	2684256254	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
90版本输出暗器附魔外功伤害子技能	65225	测试技能	直接伤害技能	5	Adaptive	Damage	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出暗器附外功伤害子技能.lua		Harmful	0	0	0	2684289022	2684256254	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出护手附魔通用伤害	65226	测试技能	直接伤害技能	5	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出护手附魔通用伤害.lua		Harmful	0	0	0	2684289022	2684256254	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出鞋子附魔通用伤害	65227	测试技能	直接伤害技能	5	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出鞋子附魔通用伤害.lua		Harmful	0	0	0	2684289022	2684256254	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔通用伤害	65228	测试技能	直接伤害技能	6	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出下装附魔通用伤害.lua		Harmful	0	0	0	2684289022	2684256254	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出护手附魔通用伤害子技能	65229	测试技能	直接伤害技能	1	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出下装附魔通用伤害子技能	65230	测试技能	直接伤害技能	1	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出鞋子附魔通用伤害子技能	65231	测试技能	直接伤害技能	1	Adaptive	Normal	1	10106	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	Any	0	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	2684289022	2684256254	0	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295	1												
输出帽子附魔攻击加成	65232	测试技能	直接伤害技能	5	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Any	1	1	0	1	0	0	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出帽子附魔攻击加成.lua		Beneficial	0	0	0	2684289022	2684289022	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1												
输出戒指1会心加成	65233	测试技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Any	1	1	0	1	0	0	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出戒指1会心加成.lua		Beneficial	0	0	0	2684289022	2684289022	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1												
输出戒指2破防加成	65234	测试技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Any	1	1	0	1	0	0	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出戒指2破防加成.lua		Beneficial	0	0	0	2684289022	2684289022	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1												
输出戒指3无双加成	65235	测试技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Any	1	1	0	1	0	0	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出戒指3无双加成.lua		Beneficial	0	0	0	2684289022	2684289022	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1												
输出戒指4攻击加成	65236	测试技能	直接伤害技能	9	None	Normal	1	10106	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Any	1	1	0	1	0	0	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/输出戒指4攻击加成.lua		Beneficial	0	0	0	2684289022	2684289022	0	8	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1												
摧锋破军令	65237	测试技能	直接伤害技能	1	Physics	Normal	1	64294	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6	80	0	0	1	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	1	0	Invalid	0	AniAndSfx	八荒衡鉴\肉鸽门派技能\世界技能_摧锋破军令.lua		Neutral	0	0	0	16638	1006649598	64445	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0				994										
普通攻击伤害子技能	65238	主角通用技能	直接伤害技能	1	Physics	Damage	1	64918	7	TargetSingle	13	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	131075		0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	0	0	0	Any	1	1	0	Invalid	1	AniAndSfx	江湖/防身武艺_普通攻击_丐帮伤害子技能.lua		Harmful				16638	1010728958	0			0	0	0	0	1	0		NotInSprint	Any				1	7	0	7	0	1	0															
疾风掠影击	65239	测试技能	直接伤害技能	1	Physics	Normal	1	64294	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6	80	0	0	1	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	1	0	Invalid	0	AniAndSfx	八荒衡鉴\肉鸽门派技能\世界技能_疾风掠影击.lua		Neutral	0	0	0	16638	1006649598	64445	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0				994										
绝境_疾	65240	测试技能	轻功	1	Adaptive	Damage	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	66051		0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_疾.lua		Neutral				254	1006633214	0			0	0	0	0	0	0		NotInSprint	Any				0	7	0	7	0	0	0										KillRushMapCanCast					
绝境_鸟翔碧空	65241	测试技能	直接伤害技能	1	Adaptive	Normal	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	65537	32768	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_鸟翔碧空.lua		Beneficial	0	0	0	14	1006632974	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any				0	4	0	4	0	0	0										KillRushMapCanCast					
绝境_太阴指	65242	测试技能	直接伤害技能	1	Adaptive	Damage	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	66049	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_太阴指.lua		Beneficial	0	0	0	16638	1006649598	0			0	0	0	0	0	0		NotInSprint	Any				0	7	0	7	0	0	0										KillRushMapCanCast					
绝境_暗尘弥散	65243	测试技能	直接伤害技能	1	Adaptive	Normal	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	None	0	AniAndSfx	绝境战场\绝境_暗尘弥散.lua		Neutral	0	0	0	29438	1006662398	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any				0	7	0	7	0	0	0										KillRushMapCanCast					
绝境_浮光掠影	65244	测试技能	直接伤害技能	1	Adaptive	Normal	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	None	0	AniAndSfx	绝境战场\绝境_浮光掠影.lua		Neutral	0	0	0	29438	1006662398	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any				0	7	0	7	0	0	0										KillRushMapCanCast					
安史之乱（衣服）·破阵	65245	测试技能	直接伤害技能	1	None	Normal	2	10254	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Any	1	1	0	1	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·破阵（安史之乱衣服）.lua		Neutral	0	0	0	3758030846	4362010622	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	1	7	0	7	0	0	0	0	4294967295	1												
安史之乱（衣服）·秋风	65246	测试技能	直接伤害技能	1	None	Normal	2	10254	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Any	1	1	0	1	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·秋风（安史之乱衣服）.lua		Neutral	0	0	0	3758030846	4362010622	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	1	7	0	7	0	0	0	0	4294967295	1												
安史之乱（鞋子）·电掣	65247	测试技能	直接伤害技能	1	Physics	Normal	2	10254	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·电掣（安史之乱鞋子）.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0	4294967295													
安史之乱（武器）·恣纵	65248	测试技能	直接伤害技能	1	Physics	Normal	2	10254	16	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·恣纵（安史之乱武器）.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0	4294967295													
疾伤害效果	65249	测试技能	直接伤害技能	1	Adaptive	Damage	1	64902	13	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7		0	0	1	0	1	0	0	0	Any	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_疾实际伤害.lua		Harmful				147838	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				0	7	0	7	0	1	0															
绝境_啸如虎	65250	测试技能	直接伤害技能	1	Adaptive	Normal	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0		0	1	0	0	0	1	0	0	Any	1	0	0	1	0	0	0	0	0	0	Any	0	0	0	Invalid	0	SfxOnly	绝境战场\绝境_啸如虎.lua		Beneficial				281854	1006914814				0	0	0	0	6145	0		NotInSprint	Any				0	7	0	7	0	0	0										KillRushMapCanCast					
绝境_风袖低昂	65251	万花技能	直接伤害技能	1	None	Normal	1	64888	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4113		0	1	1	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0		1	SfxOnly	绝境战场\绝境_风袖低昂.lua		Beneficial			0	16606	1010728958	0			16638	0	0	0	0	0		NotInSprint	Any				1	4	0	7	0	0	0						1				KillRushMapCanCast					
风袖正常治疗	65252	万花技能	直接伤害技能	1	None	Normal	1	64902	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	0	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0		0	SfxOnly	绝境战场\绝境_风袖正常治疗.lua		Beneficial			0	4095998	1010728958				0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0															
风袖毒圈减疗	65253	万花技能	直接伤害技能	1	None	Normal	1	64902	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		0	0	0	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	1	0	Any	1	0	0		0	SfxOnly	绝境战场\绝境_风袖减疗治疗.lua		Beneficial			0	4095998	1010728958				0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0															
绝境_千蝶吐瑞	65254	测试技能	直接伤害技能	1	Adaptive	Normal	1	64888	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	36881	0	0	1	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_千蝶吐瑞.lua		Beneficial	0	0	0	16514	1006649474		0	1	0	0	0	0	0	0		NotInSprint	Any				0	4	0	4	0	0	0						1				KillRushMapCanCast					
千蝶治疗正常子技能	65255	测试技能	直接伤害技能	1	Poison	Normal	1	64902	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4113	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_千蝶减疗治疗.lua		Beneficial	0	0	0	16638	1010728958		0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0						1									
千蝶治疗毒圈减疗子技能	65256	测试技能	直接伤害技能	1	Poison	Normal	1	64902	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4113	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	绝境战场\绝境_千蝶正常治疗.lua		Beneficial	0	0	0	16638	1010728958		0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0						1									
安史之乱（武器）·累叠	65257	测试技能	直接伤害技能	3	Physics	Normal	2	10254	16	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·累叠（安史之乱武器）.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0	4294967295													
安史之乱（武器）·累叠触发判定	65258	测试技能	直接伤害技能	1	Physics	Normal	2	10254	16	CasterSingle	0	0	Invalid	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/天机·累叠（安史之乱触发判定）.lua		Beneficial	0	0	0	16638	1006649598	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	NotInFollow	0	Any	0	7	0	7	0	0	0	0	4294967295													
纯阳链状技能	65259	测试技能	直接伤害技能	1	Physics	Normal	1	10037	3	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Any	1	1	1	1	1	1	1	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	纯阳\归元链状表现.lua		Neutral	0	0	0	2352906238	3225321470	0	0	1	0	0	0	0	0	0	1534	NotInSprint	Any	Any			0	0		0			0			1												
